,genes,gene_assoc_w_other_rxns?
EAR80x_1,frozenset({<Gene TGME49_251930-t26_1-p1 at 0x2b999f1252b0>}),no
ECA4COLIPAabctex,frozenset({<Gene TGME49_315560-t26_1-p1 at 0x2b999f119e48>}),no
ECOAH11p,frozenset({<Gene TGME49_234570-t26_1-p1 at 0x2b999f1197b8>}),no
ECOAH4p,frozenset({<Gene TGME49_234570-t26_1-p1 at 0x2b999f1197b8>}),no
ECOAH5p,frozenset({<Gene TGME49_234570-t26_1-p1 at 0x2b999f1197b8>}),no
ECOAH6p,frozenset({<Gene TGME49_234570-t26_1-p1 at 0x2b999f1197b8>}),no
ECOAH7p,frozenset({<Gene TGME49_234570-t26_1-p1 at 0x2b999f1197b8>}),no
ECOAH8p,frozenset({<Gene TGME49_234570-t26_1-p1 at 0x2b999f1197b8>}),no
EHGLATp,frozenset({<Gene TGME49_248600-t26_1-p1 at 0x2b999f119c18>}),no
EMGH,frozenset({<Gene TGME49_254880-t26_1-p1 at 0x2b999f158fd0>}),no
ENLIPAabctex,frozenset({<Gene TGME49_315560-t26_1-p1 at 0x2b999f119e48>}),no
ENLIPIDAt1ex,frozenset({<Gene TGME49_315560-t26_1-p1 at 0x2b999f119e48>}),no
ENOf,frozenset({<Gene TGME49_268850-t26_1-p1 at 0x2b999f17d5c0>}),no
FA100ACPHi_1,frozenset({<Gene TGME49_271892-t26_1-p1 at 0x2b999f158ef0>}),no
FA120ACPHi_1,frozenset({<Gene TGME49_271892-t26_1-p1 at 0x2b999f158ef0>}),no
FA140ACPHi_1,frozenset({<Gene TGME49_271892-t26_1-p1 at 0x2b999f158ef0>}),no
FA140COAabcp,frozenset({<Gene TGME49_314330-t26_1-p1 at 0x2b999f147278>}),no
FA141COAabcp,frozenset({<Gene TGME49_314330-t26_1-p1 at 0x2b999f147278>}),no
FA160ACPHi_1,frozenset({<Gene TGME49_271892-t26_1-p1 at 0x2b999f158ef0>}),no
FA160COAabcp,frozenset({<Gene TGME49_314330-t26_1-p1 at 0x2b999f147278>}),no
FA160COAabcp_1,frozenset({<Gene TGME49_314330-t26_1-p1 at 0x2b999f147278>}),no
FA161ACPHi_1,frozenset({<Gene TGME49_271892-t26_1-p1 at 0x2b999f158ef0>}),no
FA161COAabcp,frozenset({<Gene TGME49_314330-t26_1-p1 at 0x2b999f147278>}),no
FA180ACPHi,frozenset({<Gene TGME49_271892-t26_1-p1 at 0x2b999f158ef0>}),no
FA180COAabcp,frozenset({<Gene TGME49_314330-t26_1-p1 at 0x2b999f147278>}),no
FA1819ZACPH,frozenset({<Gene TGME49_271892-t26_1-p1 at 0x2b999f158ef0>}),no
FA181ACPHi,frozenset({<Gene TGME49_271892-t26_1-p1 at 0x2b999f158ef0>}),no
FA181COAabcp,frozenset({<Gene TGME49_314330-t26_1-p1 at 0x2b999f147278>}),no
FA182COAabcp,frozenset({<Gene TGME49_314330-t26_1-p1 at 0x2b999f147278>}),no
FA80ACPHi_1,frozenset({<Gene TGME49_271892-t26_1-p1 at 0x2b999f158ef0>}),no
FACOAL100p,frozenset({<Gene TGME49_243800-t26_1-p1 at 0x2b999f1477f0>}),no
FACOAL100t2pp,"frozenset({<Gene TGME49_310150-t26_1-p1 at 0x2b999f158f98>, <Gene TGME49_297220-t26_1-p1 at 0x2b999f119630>, <Gene TGME49_247760-t26_1-p1 at 0x2b999f119ef0>, <Gene TGME49_243800-t26_1-p1 at 0x2b999f1477f0>})",yes
FACOAL120p,frozenset({<Gene TGME49_243800-t26_1-p1 at 0x2b999f1477f0>}),no
FACOAL120t2pp,"frozenset({<Gene TGME49_310150-t26_1-p1 at 0x2b999f158f98>, <Gene TGME49_297220-t26_1-p1 at 0x2b999f119630>, <Gene TGME49_247760-t26_1-p1 at 0x2b999f119ef0>, <Gene TGME49_243800-t26_1-p1 at 0x2b999f1477f0>})",yes
FACOAL140p,frozenset({<Gene TGME49_243800-t26_1-p1 at 0x2b999f1477f0>}),no
FACOAL140t2pp,"frozenset({<Gene TGME49_310150-t26_1-p1 at 0x2b999f158f98>, <Gene TGME49_297220-t26_1-p1 at 0x2b999f119630>, <Gene TGME49_247760-t26_1-p1 at 0x2b999f119ef0>, <Gene TGME49_243800-t26_1-p1 at 0x2b999f1477f0>})",yes
FACOAL141p,frozenset({<Gene TGME49_243800-t26_1-p1 at 0x2b999f1477f0>}),no
FACOAL141t2pp,"frozenset({<Gene TGME49_310150-t26_1-p1 at 0x2b999f158f98>, <Gene TGME49_297220-t26_1-p1 at 0x2b999f119630>, <Gene TGME49_247760-t26_1-p1 at 0x2b999f119ef0>, <Gene TGME49_243800-t26_1-p1 at 0x2b999f1477f0>})",yes
FACOAL160p,frozenset({<Gene TGME49_243800-t26_1-p1 at 0x2b999f1477f0>}),no
FACOAL160t2pp,"frozenset({<Gene TGME49_310150-t26_1-p1 at 0x2b999f158f98>, <Gene TGME49_297220-t26_1-p1 at 0x2b999f119630>, <Gene TGME49_247760-t26_1-p1 at 0x2b999f119ef0>, <Gene TGME49_243800-t26_1-p1 at 0x2b999f1477f0>})",yes
FACOAL161p,frozenset({<Gene TGME49_243800-t26_1-p1 at 0x2b999f1477f0>}),no
FACOAL161t2pp,"frozenset({<Gene TGME49_310150-t26_1-p1 at 0x2b999f158f98>, <Gene TGME49_297220-t26_1-p1 at 0x2b999f119630>, <Gene TGME49_247760-t26_1-p1 at 0x2b999f119ef0>, <Gene TGME49_243800-t26_1-p1 at 0x2b999f1477f0>})",yes
FACOAL180t2pp,"frozenset({<Gene TGME49_310150-t26_1-p1 at 0x2b999f158f98>, <Gene TGME49_297220-t26_1-p1 at 0x2b999f119630>, <Gene TGME49_247760-t26_1-p1 at 0x2b999f119ef0>, <Gene TGME49_243800-t26_1-p1 at 0x2b999f1477f0>})",yes
FACOAL181t2pp,"frozenset({<Gene TGME49_310150-t26_1-p1 at 0x2b999f158f98>, <Gene TGME49_297220-t26_1-p1 at 0x2b999f119630>, <Gene TGME49_247760-t26_1-p1 at 0x2b999f119ef0>, <Gene TGME49_243800-t26_1-p1 at 0x2b999f1477f0>})",yes
FACOAL60t2pp,"frozenset({<Gene TGME49_310150-t26_1-p1 at 0x2b999f158f98>, <Gene TGME49_297220-t26_1-p1 at 0x2b999f119630>, <Gene TGME49_247760-t26_1-p1 at 0x2b999f119ef0>, <Gene TGME49_243800-t26_1-p1 at 0x2b999f1477f0>})",yes
FACOAL80p,frozenset({<Gene TGME49_243800-t26_1-p1 at 0x2b999f1477f0>}),no
FACOAL80t2pp,"frozenset({<Gene TGME49_310150-t26_1-p1 at 0x2b999f158f98>, <Gene TGME49_297220-t26_1-p1 at 0x2b999f119630>, <Gene TGME49_247760-t26_1-p1 at 0x2b999f119ef0>, <Gene TGME49_243800-t26_1-p1 at 0x2b999f1477f0>})",yes
FAO141p_even,"frozenset({<Gene TGME49_247500-t26_1-p1 at 0x2b999f147438>, <Gene TGME49_234570-t26_1-p1 at 0x2b999f1197b8>, <Gene TGME49_273740-t26_1-p1 at 0x2b999f119748>, <Gene TGME49_226300-t26_1-p1 at 0x2b999f1197f0>})",yes
FAO141p_odd,"frozenset({<Gene TGME49_247500-t26_1-p1 at 0x2b999f147438>, <Gene TGME49_234570-t26_1-p1 at 0x2b999f1197b8>, <Gene TGME49_273740-t26_1-p1 at 0x2b999f119748>})",yes
FAO161p_even,"frozenset({<Gene TGME49_247500-t26_1-p1 at 0x2b999f147438>, <Gene TGME49_234570-t26_1-p1 at 0x2b999f1197b8>, <Gene TGME49_273740-t26_1-p1 at 0x2b999f119748>, <Gene TGME49_226300-t26_1-p1 at 0x2b999f1197f0>})",yes
FAO161p_odd,"frozenset({<Gene TGME49_247500-t26_1-p1 at 0x2b999f147438>, <Gene TGME49_234570-t26_1-p1 at 0x2b999f1197b8>, <Gene TGME49_273740-t26_1-p1 at 0x2b999f119748>})",yes
FAO181p_even,"frozenset({<Gene TGME49_247500-t26_1-p1 at 0x2b999f147438>, <Gene TGME49_234570-t26_1-p1 at 0x2b999f1197b8>, <Gene TGME49_273740-t26_1-p1 at 0x2b999f119748>, <Gene TGME49_226300-t26_1-p1 at 0x2b999f1197f0>})",yes
FAO181p_odd,"frozenset({<Gene TGME49_247500-t26_1-p1 at 0x2b999f147438>, <Gene TGME49_234570-t26_1-p1 at 0x2b999f1197b8>, <Gene TGME49_273740-t26_1-p1 at 0x2b999f119748>})",yes
FAO182p_eveneven,"frozenset({<Gene TGME49_247500-t26_1-p1 at 0x2b999f147438>, <Gene TGME49_234570-t26_1-p1 at 0x2b999f1197b8>, <Gene TGME49_273740-t26_1-p1 at 0x2b999f119748>, <Gene TGME49_226300-t26_1-p1 at 0x2b999f1197f0>})",yes
FAO182p_evenodd,"frozenset({<Gene TGME49_247500-t26_1-p1 at 0x2b999f147438>, <Gene TGME49_234570-t26_1-p1 at 0x2b999f1197b8>, <Gene TGME49_273740-t26_1-p1 at 0x2b999f119748>, <Gene TGME49_226300-t26_1-p1 at 0x2b999f1197f0>})",yes
FAO182p_oddodd,"frozenset({<Gene TGME49_247500-t26_1-p1 at 0x2b999f147438>, <Gene TGME49_234570-t26_1-p1 at 0x2b999f1197b8>, <Gene TGME49_273740-t26_1-p1 at 0x2b999f119748>})",yes
FAO240p,"frozenset({<Gene TGME49_247500-t26_1-p1 at 0x2b999f147438>, <Gene TGME49_234570-t26_1-p1 at 0x2b999f1197b8>, <Gene TGME49_273740-t26_1-p1 at 0x2b999f119748>})",yes
FAO80p,"frozenset({<Gene TGME49_247500-t26_1-p1 at 0x2b999f147438>, <Gene TGME49_234570-t26_1-p1 at 0x2b999f1197b8>, <Gene TGME49_273740-t26_1-p1 at 0x2b999f119748>})",yes
FBA3hi,frozenset({<Gene TGME49_236050-t26_1-p1 at 0x2b999f1b0b00>}),no
FBAf,frozenset({<Gene TGME49_236050-t26_1-p1 at 0x2b999f1b0b00>}),no
FBAh,frozenset({<Gene TGME49_236050-t26_1-p1 at 0x2b999f1b0b00>}),no
FE2t2pp,frozenset({<Gene TGME49_267270-t26_1-p1 at 0x2b999f19ed30>}),no
FE3DCITabcpp,frozenset({<Gene TGME49_314330-t26_1-p1 at 0x2b999f147278>}),no
FE3abch,frozenset({<Gene TGME49_297925-t26_1-p1 at 0x2b999f1b0a20>}),no
FE3abcpp,frozenset({<Gene TGME49_244270-t26_1-p1 at 0x2b999f135c50>}),no
FEENTER2tpp,"frozenset({<Gene TGME49_260310-t26_1-p1 at 0x2b999f135748>, <Gene TGME49_239020-t26_1-p1 at 0x2b999f1357f0>})",yes
FEex,"frozenset({<Gene TGME49_273360-t26_1-p1 at 0x2b999f135780>, <Gene TGME49_269000-t26_1-p1 at 0x2b999f135710>, <Gene TGME49_320460-t26_1-p1 at 0x2b999f158128>})",yes
FEpp,"frozenset({<Gene TGME49_273360-t26_1-p1 at 0x2b999f135780>, <Gene TGME49_269000-t26_1-p1 at 0x2b999f135710>, <Gene TGME49_320460-t26_1-p1 at 0x2b999f158128>})",yes
FNORh,"frozenset({<Gene TGME49_215070-t26_1-p1 at 0x2b999f158e80>, <Gene TGME49_298990-t26_1-p1 at 0x2b999f1c3f60>})",yes
FPGPL,frozenset({<Gene TGME49_236050-t26_1-p1 at 0x2b999f1b0b00>}),no
FPPSh,frozenset({<Gene TGME49_224490-t26_1-p1 at 0x2b999f19ecf8>}),no
FRUt3,frozenset({<Gene TGME49_272500-t26_1-p1 at 0x2b999f1587b8>}),no
G1P_pi_th,frozenset({<Gene TGME49_232690-t26_1-p1 at 0x2b999f158cf8>}),no
G3PAT160h,frozenset({<Gene TGME49_270910-t26_1-p1 at 0x2b999f19e160>}),no
G3PAT180h,frozenset({<Gene TGME49_270910-t26_1-p1 at 0x2b999f19e160>}),no
G3PAT1819Zh,frozenset({<Gene TGME49_270910-t26_1-p1 at 0x2b999f19e160>}),no
G3PAT181h,frozenset({<Gene TGME49_270910-t26_1-p1 at 0x2b999f19e160>}),no
G3PCabcpp,frozenset({<Gene TGME49_216790-t26_1-p1 at 0x2b999f125358>}),no
G3PD1,"frozenset({<Gene TGME49_307570-t26_1-p1 at 0x2b999f17d710>, <Gene TGME49_210260-t26_1-p1 at 0x2b999f17d748>, <Gene TGME49_263730-t26_1-p1 at 0x2b999f16bb70>})",yes
G3PD2_1,frozenset({<Gene TGME49_307570-t26_1-p1 at 0x2b999f17d710>}),no
G3PEabcpp,frozenset({<Gene TGME49_216790-t26_1-p1 at 0x2b999f125358>}),no
G3PGabcpp,frozenset({<Gene TGME49_216790-t26_1-p1 at 0x2b999f125358>}),no
G3PIabcpp,frozenset({<Gene TGME49_216790-t26_1-p1 at 0x2b999f125358>}),no
G3PO,frozenset({<Gene TGME49_263730-t26_1-p1 at 0x2b999f16bb70>}),no
G3PSabcpp,frozenset({<Gene TGME49_216790-t26_1-p1 at 0x2b999f125358>}),no
G3P_pi_thr,frozenset({<Gene TGME49_232690-t26_1-p1 at 0x2b999f158cf8>}),no
G5DHx,frozenset({<Gene TGME49_270550-t26_1-p1 at 0x2b999f18e5c0>}),no
G6PADHh,frozenset({<Gene TGME49_278830-t26_1-p1 at 0x2b999f19e4e0>}),no
G6PA_pi_th,frozenset({<Gene TGME49_232690-t26_1-p1 at 0x2b999f158cf8>}),no
G6PBDHh,frozenset({<Gene TGME49_278830-t26_1-p1 at 0x2b999f19e4e0>}),no
G6PB_pi_th,frozenset({<Gene TGME49_232690-t26_1-p1 at 0x2b999f158cf8>}),no
G6PIh,frozenset({<Gene TGME49_283780-t26_1-p1 at 0x2b999f16b4a8>}),no
GALt2pp,"frozenset({<Gene TGME49_257120-t26_1-p1 at 0x2b999f19ee48>, <Gene TGME49_214320-t26_1-p1 at 0x2b999f18ec50>})",yes
GCPNn,"frozenset({<Gene TGME49_272650-t26_1-p1 at 0x2b999f19e780>, <Gene TGME49_266920-t26_1-p1 at 0x2b999f19e710>, <Gene TGME49_318675-t26_1-p1 at 0x2b999f19e748>})",yes
GGGH,frozenset({<Gene TGME49_254880-t26_1-p1 at 0x2b999f158fd0>}),no
GLCt2pp,"frozenset({<Gene TGME49_272500-t26_1-p1 at 0x2b999f1587b8>, <Gene TGME49_257120-t26_1-p1 at 0x2b999f19ee48>, <Gene TGME49_214320-t26_1-p1 at 0x2b999f18ec50>})",yes
GLNTRAT,frozenset({<Gene TGME49_233838-t26_1-p1 at 0x2b999f18e908>}),no
GLNabcpp,frozenset({<Gene TGME49_226790-t26_1-p1 at 0x2b999f17d7b8>}),no
GLNt7,frozenset({<Gene TGME49_227570-t26_1-p1 at 0x2b999f1581d0>}),no
GLUKAh,frozenset({<Gene TGME49_265450-t26_1-p1 at 0x2b999f16b4e0>}),no
GLUKBh,frozenset({<Gene TGME49_265450-t26_1-p1 at 0x2b999f16b4e0>}),no
GLUS_ferr,frozenset({<Gene TGME49_215070-t26_1-p1 at 0x2b999f158e80>}),no
GLUTRS_Gln,frozenset({<Gene TGME49_241870-t26_1-p1 at 0x2b999f119c50>}),no
GLYC2Pabcpp,frozenset({<Gene TGME49_216790-t26_1-p1 at 0x2b999f125358>}),no
GLYC3Pabcpp,frozenset({<Gene TGME49_216790-t26_1-p1 at 0x2b999f125358>}),no
GLYC3Pth,frozenset({<Gene TGME49_278800-t26_1-p1 at 0x2b999f18ef60>}),no
GLYCth,frozenset({<Gene TGME49_252340-t26_1-p1 at 0x2b999f147860>}),no
GM1LIPAabcpp,frozenset({<Gene TGME49_269000-t26_1-p1 at 0x2b999f135710>}),no
GM2LIPAabcpp,frozenset({<Gene TGME49_269000-t26_1-p1 at 0x2b999f135710>}),no
GRGT,frozenset({<Gene TGME49_283810-t26_1-p1 at 0x2b999f16b668>}),no
GTHRDabc2pp,"frozenset({<Gene TGME49_305590-t26_1-p1 at 0x2b999f19ec88>, <Gene TGME49_290580-t26_1-p1 at 0x2b999f1477b8>, <Gene TGME49_288920-t26_1-p1 at 0x2b999f19ec50>})",yes
GTHRDabcv,frozenset({<Gene TGME49_320460-t26_1-p1 at 0x2b999f158128>}),no
GTHS_1,frozenset({<Gene TGME49_226800-t26_1-p1 at 0x2b999f16b0b8>}),no
GUACn,frozenset({<Gene TGME49_254370-t26_1-p1 at 0x2b999f16b908>}),no
HACD10p,frozenset({<Gene TGME49_234570-t26_1-p1 at 0x2b999f1197b8>}),no
HACD4p,frozenset({<Gene TGME49_234570-t26_1-p1 at 0x2b999f1197b8>}),no
HACD5p,frozenset({<Gene TGME49_234570-t26_1-p1 at 0x2b999f1197b8>}),no
HACD6p,frozenset({<Gene TGME49_234570-t26_1-p1 at 0x2b999f1197b8>}),no
HACD7p,frozenset({<Gene TGME49_234570-t26_1-p1 at 0x2b999f1197b8>}),no
HACD8p,frozenset({<Gene TGME49_234570-t26_1-p1 at 0x2b999f1197b8>}),no
HACDp,frozenset({<Gene TGME49_234570-t26_1-p1 at 0x2b999f1197b8>}),no
HDS,frozenset({<Gene TGME49_262430-t26_1-p1 at 0x2b999f1b09e8>}),no
HEMELh,frozenset({<Gene TGME49_314042-t26_1-p1 at 0x2b999f16b828>}),no
HYDAh,frozenset({<Gene TGME49_215070-t26_1-p1 at 0x2b999f158e80>}),no
ICDHyp,frozenset({<Gene TGME49_266760-t26_1-p1 at 0x2b999f1b0710>}),no
IDPh,"frozenset({<Gene TGME49_248670-t26_1-p1 at 0x2b999f158710>, <Gene TGME49_283830-t26_1-p1 at 0x2b999f19e550>})",yes
ILEt7,frozenset({<Gene TGME49_227570-t26_1-p1 at 0x2b999f1581d0>}),no
ISETACabcpp,frozenset({<Gene TGME49_247540-t26_1-p1 at 0x2b999f119d68>}),no
K2L4Aabcpp,"frozenset({<Gene TGME49_269000-t26_1-p1 at 0x2b999f135710>, <Gene TGME49_260310-t26_1-p1 at 0x2b999f135748>, <Gene TGME49_273360-t26_1-p1 at 0x2b999f135780>, <Gene TGME49_263740-t26_1-p1 at 0x2b999f1357b8>, <Gene TGME49_239020-t26_1-p1 at 0x2b999f1357f0>})",yes
K2L4Aabctex,frozenset({<Gene TGME49_315560-t26_1-p1 at 0x2b999f119e48>}),no
KAS14_1,frozenset({<Gene TGME49_231890-t26_1-p1 at 0x2b999f1198d0>}),no
KATp,frozenset({<Gene TGME49_273740-t26_1-p1 at 0x2b999f119748>}),no
LEUt7,frozenset({<Gene TGME49_227570-t26_1-p1 at 0x2b999f1581d0>}),no
LIPACabcpp,"frozenset({<Gene TGME49_273360-t26_1-p1 at 0x2b999f135780>, <Gene TGME49_263740-t26_1-p1 at 0x2b999f1357b8>, <Gene TGME49_260310-t26_1-p1 at 0x2b999f135748>, <Gene TGME49_239020-t26_1-p1 at 0x2b999f1357f0>})",yes
LIPAabcpp,"frozenset({<Gene TGME49_269000-t26_1-p1 at 0x2b999f135710>, <Gene TGME49_260310-t26_1-p1 at 0x2b999f135748>, <Gene TGME49_273360-t26_1-p1 at 0x2b999f135780>, <Gene TGME49_263740-t26_1-p1 at 0x2b999f1357b8>, <Gene TGME49_239020-t26_1-p1 at 0x2b999f1357f0>})",yes
LIPAabctex,frozenset({<Gene TGME49_315560-t26_1-p1 at 0x2b999f119e48>}),no
LLDH_ferr_x,frozenset({<Gene TGME49_273530-t26_1-p1 at 0x2b999f16ba58>}),no
LUMIRHODOPSINI,frozenset({<Gene TGME49_254370-t26_1-p1 at 0x2b999f16b908>}),no
MALTHXabcpp,frozenset({<Gene TGME49_216790-t26_1-p1 at 0x2b999f125358>}),no
MALTPTabcpp,frozenset({<Gene TGME49_216790-t26_1-p1 at 0x2b999f125358>}),no
MALTTRabcpp,frozenset({<Gene TGME49_216790-t26_1-p1 at 0x2b999f125358>}),no
MALTTTRabcpp,frozenset({<Gene TGME49_216790-t26_1-p1 at 0x2b999f125358>}),no
MALTabcpp,frozenset({<Gene TGME49_216790-t26_1-p1 at 0x2b999f125358>}),no
MCOATA_1,frozenset({<Gene TGME49_225990-t26_1-p1 at 0x2b999f1585f8>}),no
METARHODOPSINH,frozenset({<Gene TGME49_254370-t26_1-p1 at 0x2b999f16b908>}),no
METDabcpp,frozenset({<Gene TGME49_316320-t26_1-p1 at 0x2b999f125e80>}),no
METHFth,"frozenset({<Gene TGME49_205490-t26_1-p1 at 0x2b999f158c18>, <Gene TGME49_231420-t26_1-p1 at 0x2b999f158ba8>})",no
METabcpp,frozenset({<Gene TGME49_316320-t26_1-p1 at 0x2b999f125e80>}),no
MG2uabcpp,"frozenset({<Gene TGME49_278660-t26_1-p1 at 0x2b999f1b0320>, <Gene TGME49_284598-t26_1-p1 at 0x2b999f1b0358>, <Gene TGME49_230420-t26_1-p1 at 0x2b999f18ed68>, <Gene TGME49_312100-t26_1-p1 at 0x2b999f1b02e8>})",yes
MGDGD4DS1819Z1644Z7Z10Z13Z,frozenset({<Gene TGME49_215070-t26_1-p1 at 0x2b999f158e80>}),no
MGDGD4DS1829Z12Z1634Z7Z10Z,frozenset({<Gene TGME49_215070-t26_1-p1 at 0x2b999f158e80>}),no
MGDGD4DS1829Z12Z1644Z7Z10Z13Z,frozenset({<Gene TGME49_215070-t26_1-p1 at 0x2b999f158e80>}),no
MGDGD4DS1839Z12Z15Z1634Z7Z10Z,frozenset({<Gene TGME49_215070-t26_1-p1 at 0x2b999f158e80>}),no
MGDGD4DS1839Z12Z15Z1644Z7Z10Z13Z,frozenset({<Gene TGME49_215070-t26_1-p1 at 0x2b999f158e80>}),no
MGDGD7DS1819Z1617Z,frozenset({<Gene TGME49_215070-t26_1-p1 at 0x2b999f158e80>}),no
MGDGD7DS1829Z12Z1617Z,frozenset({<Gene TGME49_215070-t26_1-p1 at 0x2b999f158e80>}),no
MGDGW3DS1819Z1637Z10Z13Z,frozenset({<Gene TGME49_215070-t26_1-p1 at 0x2b999f158e80>}),no
MGDGW3DS1829Z12Z1637Z10Z13Z,frozenset({<Gene TGME49_215070-t26_1-p1 at 0x2b999f158e80>}),no
MGDGW3DS1829Z12Z1644Z7Z10Z13Z,frozenset({<Gene TGME49_215070-t26_1-p1 at 0x2b999f158e80>}),no
MGDGW3DS1839Z12Z15Z160,frozenset({<Gene TGME49_215070-t26_1-p1 at 0x2b999f158e80>}),no
MGDGW3DS1839Z12Z15Z1627Z10Z,frozenset({<Gene TGME49_215070-t26_1-p1 at 0x2b999f158e80>}),no
MGDGW3DS1839Z12Z15Z1634Z7Z10Z,frozenset({<Gene TGME49_215070-t26_1-p1 at 0x2b999f158e80>}),no
MGDGW3DS1839Z12Z15Z1637Z10Z13Z1,frozenset({<Gene TGME49_215070-t26_1-p1 at 0x2b999f158e80>}),no
MGDGW3DS1839Z12Z15Z1637Z10Z13Z2,frozenset({<Gene TGME49_215070-t26_1-p1 at 0x2b999f158e80>}),no
MGDGW3DS1839Z12Z15Z1644Z7Z10Z13Z1,frozenset({<Gene TGME49_215070-t26_1-p1 at 0x2b999f158e80>}),no
MGDGW3DS1839Z12Z15Z1644Z7Z10Z13Z2,frozenset({<Gene TGME49_215070-t26_1-p1 at 0x2b999f158e80>}),no
MGDGW6DS1819Z1627Z10Z,frozenset({<Gene TGME49_215070-t26_1-p1 at 0x2b999f158e80>}),no
MGDGW6DS1829Z12Z160,frozenset({<Gene TGME49_215070-t26_1-p1 at 0x2b999f158e80>}),no
MGDGW6DS1829Z12Z1617Z,frozenset({<Gene TGME49_215070-t26_1-p1 at 0x2b999f158e80>}),no
MGDGW6DS1829Z12Z1619Z,frozenset({<Gene TGME49_215070-t26_1-p1 at 0x2b999f158e80>}),no
MGDGW6DS1829Z12Z1627Z10Z1,frozenset({<Gene TGME49_215070-t26_1-p1 at 0x2b999f158e80>}),no
MGDGW6DS1829Z12Z1627Z10Z2,frozenset({<Gene TGME49_215070-t26_1-p1 at 0x2b999f158e80>}),no
MGDGW6DS1829Z12Z1637Z10Z13Z,frozenset({<Gene TGME49_215070-t26_1-p1 at 0x2b999f158e80>}),no
MGDGW6DS1829Z12Z1644Z7Z10Z13Z,frozenset({<Gene TGME49_215070-t26_1-p1 at 0x2b999f158e80>}),no
MGHA,frozenset({<Gene TGME49_254880-t26_1-p1 at 0x2b999f158fd0>}),no
MGHB,frozenset({<Gene TGME49_254880-t26_1-p1 at 0x2b999f158fd0>}),no
MI1345PKn,frozenset({<Gene TGME49_208070-t26_1-p1 at 0x2b999f147d68>}),no
MI1456PKn,frozenset({<Gene TGME49_208070-t26_1-p1 at 0x2b999f147d68>}),no
MI145P6Kn,frozenset({<Gene TGME49_208070-t26_1-p1 at 0x2b999f147d68>}),no
MI145PKn,frozenset({<Gene TGME49_208070-t26_1-p1 at 0x2b999f147d68>}),no
MLDEP1pp,frozenset({<Gene TGME49_235680-t26_1-p1 at 0x2b999f125eb8>}),no
MLDEP2pp,frozenset({<Gene TGME49_235680-t26_1-p1 at 0x2b999f125eb8>}),no
MLGH,frozenset({<Gene TGME49_254880-t26_1-p1 at 0x2b999f158fd0>}),no
MN2t3pp,frozenset({<Gene TGME49_251630-t26_1-p1 at 0x2b999f119e10>}),no
MNabc_1,frozenset({<Gene TGME49_314330-t26_1-p1 at 0x2b999f147278>}),no
MNt2pp,frozenset({<Gene TGME49_267270-t26_1-p1 at 0x2b999f19ed30>}),no
MOBDabcpp,"frozenset({<Gene TGME49_316320-t26_1-p1 at 0x2b999f125e80>, <Gene TGME49_289350-t26_1-p1 at 0x2b999f1585c0>, <Gene TGME49_244270-t26_1-p1 at 0x2b999f135c50>})",yes
MTGH,frozenset({<Gene TGME49_254880-t26_1-p1 at 0x2b999f158fd0>}),no
NA1Hth,frozenset({<Gene TGME49_305180-t26_1-p1 at 0x2b999f1c3f98>}),no
NADS1n,frozenset({<Gene TGME49_269800-t26_1-p1 at 0x2b999f147da0>}),no
NAt3pp,"frozenset({<Gene TGME49_299060-t26_1-p1 at 0x2b999f17dc88>, <Gene TGME49_259200-t26_1-p1 at 0x2b999f17dda0>})",no
NI2t3pp,frozenset({<Gene TGME49_251630-t26_1-p1 at 0x2b999f119e10>}),no
NI2uabcpp,"frozenset({<Gene TGME49_278660-t26_1-p1 at 0x2b999f1b0320>, <Gene TGME49_284598-t26_1-p1 at 0x2b999f1b0358>, <Gene TGME49_230420-t26_1-p1 at 0x2b999f18ed68>, <Gene TGME49_289350-t26_1-p1 at 0x2b999f1585c0>, <Gene TGME49_312100-t26_1-p1 at 0x2b999f1b02e8>})",yes
NO2R,frozenset({<Gene TGME49_215070-t26_1-p1 at 0x2b999f158e80>}),no
NO2t2rpp,frozenset({<Gene TGME49_209800-t26_1-p1 at 0x2b999f17dac8>}),no
NO3abcpp,frozenset({<Gene TGME49_289350-t26_1-p1 at 0x2b999f1585c0>}),no
O16A4COLIPAabctex,frozenset({<Gene TGME49_315560-t26_1-p1 at 0x2b999f119e48>}),no
OAGMIG,frozenset({<Gene TGME49_254880-t26_1-p1 at 0x2b999f158fd0>}),no
OHPHM6n,frozenset({<Gene TGME49_248200-t26_1-p1 at 0x2b999f1c3908>}),no
OXOADLR,frozenset({<Gene TGME49_219550-t26_1-p1 at 0x2b999f147630>}),no
PA120abcpp,"frozenset({<Gene TGME49_269000-t26_1-p1 at 0x2b999f135710>, <Gene TGME49_260310-t26_1-p1 at 0x2b999f135748>, <Gene TGME49_273360-t26_1-p1 at 0x2b999f135780>, <Gene TGME49_263740-t26_1-p1 at 0x2b999f1357b8>, <Gene TGME49_239020-t26_1-p1 at 0x2b999f1357f0>})",yes
PA140abcpp,"frozenset({<Gene TGME49_269000-t26_1-p1 at 0x2b999f135710>, <Gene TGME49_260310-t26_1-p1 at 0x2b999f135748>, <Gene TGME49_273360-t26_1-p1 at 0x2b999f135780>, <Gene TGME49_263740-t26_1-p1 at 0x2b999f1357b8>, <Gene TGME49_239020-t26_1-p1 at 0x2b999f1357f0>})",yes
