,genes,gene_assoc_w_other_rxns?
GUACn,"frozenset({<Gene PfDd2_130066400-t41_1-p1 at 0x7f24e0128198>, <Gene PfDd2_110041600-t41_1-p1 at 0x7f24e0128240>})",yes
HDS,frozenset({<Gene PfDd2_100028200-t41_1-p1 at 0x7f24e0138a58>}),no
HEMELh,frozenset({<Gene PfDd2_120029600-t41_1-p1 at 0x7f24e0122dd8>}),no
HYDAh,frozenset({<Gene PfDd2_130024000-t41_1-p1 at 0x7f24e0122b00>}),no
ICDHyp,frozenset({<Gene PfDd2_130051500-t41_1-p1 at 0x7f24e01147f0>}),no
IDPh,"frozenset({<Gene PfDd2_030021300-t41_1-p1 at 0x7f24e0130c88>, <Gene PfDd2_140061200-t41_1-p1 at 0x7f24e01225f8>})",yes
K2L4Aabcpp,"frozenset({<Gene PfDd2_050027900-t41_1-p1 at 0x7f24e011b208>, <Gene PfDd2_110048400-t41_1-p1 at 0x7f24e011b198>, <Gene PfDd2_130057900-t41_1-p1 at 0x7f24e011b1d0>, <Gene PfDd2_140052300-t41_1-p1 at 0x7f24e011b160>})",yes
K2L4Aabctex,frozenset({<Gene PfDd2_140031000-t41_1-p1 at 0x7f24e010ee48>}),no
KAS14_1,frozenset({<Gene PfDd2_020014000-t41_1-p1 at 0x7f24e010ecc0>}),no
LIPACabcpp,"frozenset({<Gene PfDd2_050027900-t41_1-p1 at 0x7f24e011b208>, <Gene PfDd2_110048400-t41_1-p1 at 0x7f24e011b198>, <Gene PfDd2_130057900-t41_1-p1 at 0x7f24e011b1d0>, <Gene PfDd2_140052300-t41_1-p1 at 0x7f24e011b160>})",yes
LIPAabcpp,"frozenset({<Gene PfDd2_050027900-t41_1-p1 at 0x7f24e011b208>, <Gene PfDd2_110048400-t41_1-p1 at 0x7f24e011b198>, <Gene PfDd2_130057900-t41_1-p1 at 0x7f24e011b1d0>, <Gene PfDd2_140052300-t41_1-p1 at 0x7f24e011b160>})",yes
LIPAabctex,frozenset({<Gene PfDd2_140031000-t41_1-p1 at 0x7f24e010ee48>}),no
LUMIRHODOPSINI,frozenset({<Gene PfDd2_130066400-t41_1-p1 at 0x7f24e0128198>}),no
MCOATA_1,frozenset({<Gene PfDd2_130017800-t41_1-p1 at 0x7f24e01227f0>}),no
MCS,frozenset({<Gene PfDd2_020012100-t41_1-p1 at 0x7f24e0122a90>}),no
METARHODOPSINH,frozenset({<Gene PfDd2_130066400-t41_1-p1 at 0x7f24e0128198>}),no
METDabcpp,"frozenset({<Gene PfDd2_140038400-t41_1-p1 at 0x7f24e0114a20>, <Gene PfDd2_120034100-t41_1-p1 at 0x7f24e01149e8>})",yes
METHFth,frozenset({<Gene PfDd2_110019500-t41_1-p1 at 0x7f24e01229b0>}),no
METabcpp,"frozenset({<Gene PfDd2_140038400-t41_1-p1 at 0x7f24e0114a20>, <Gene PfDd2_120034100-t41_1-p1 at 0x7f24e01149e8>})",yes
MG2uabcpp,"frozenset({<Gene PfDd2_120016700-t41_1-p1 at 0x7f24e0130898>, <Gene PfDd2_010009900-t41_1-p1 at 0x7f24e0130940>})",yes
MGDGD4DS1819Z1644Z7Z10Z13Z,frozenset({<Gene PfDd2_130024000-t41_1-p1 at 0x7f24e0122b00>}),no
MGDGD4DS1829Z12Z1634Z7Z10Z,frozenset({<Gene PfDd2_130024000-t41_1-p1 at 0x7f24e0122b00>}),no
MGDGD4DS1829Z12Z1644Z7Z10Z13Z,frozenset({<Gene PfDd2_130024000-t41_1-p1 at 0x7f24e0122b00>}),no
MGDGD4DS1839Z12Z15Z1634Z7Z10Z,frozenset({<Gene PfDd2_130024000-t41_1-p1 at 0x7f24e0122b00>}),no
MGDGD4DS1839Z12Z15Z1644Z7Z10Z13Z,frozenset({<Gene PfDd2_130024000-t41_1-p1 at 0x7f24e0122b00>}),no
MGDGD7DS1819Z1617Z,"frozenset({<Gene PfDd2_050016100-t41_1-p1 at 0x7f24e0122780>, <Gene PfDd2_130024000-t41_1-p1 at 0x7f24e0122b00>})",yes
MGDGD7DS1829Z12Z1617Z,"frozenset({<Gene PfDd2_050016100-t41_1-p1 at 0x7f24e0122780>, <Gene PfDd2_130024000-t41_1-p1 at 0x7f24e0122b00>})",yes
MGDGW3DS1819Z1637Z10Z13Z,frozenset({<Gene PfDd2_130024000-t41_1-p1 at 0x7f24e0122b00>}),no
MGDGW3DS1829Z12Z1637Z10Z13Z,frozenset({<Gene PfDd2_130024000-t41_1-p1 at 0x7f24e0122b00>}),no
MGDGW3DS1829Z12Z1644Z7Z10Z13Z,frozenset({<Gene PfDd2_130024000-t41_1-p1 at 0x7f24e0122b00>}),no
MGDGW3DS1839Z12Z15Z160,frozenset({<Gene PfDd2_130024000-t41_1-p1 at 0x7f24e0122b00>}),no
MGDGW3DS1839Z12Z15Z1627Z10Z,frozenset({<Gene PfDd2_130024000-t41_1-p1 at 0x7f24e0122b00>}),no
MGDGW3DS1839Z12Z15Z1634Z7Z10Z,frozenset({<Gene PfDd2_130024000-t41_1-p1 at 0x7f24e0122b00>}),no
MGDGW3DS1839Z12Z15Z1637Z10Z13Z1,frozenset({<Gene PfDd2_130024000-t41_1-p1 at 0x7f24e0122b00>}),no
MGDGW3DS1839Z12Z15Z1637Z10Z13Z2,frozenset({<Gene PfDd2_130024000-t41_1-p1 at 0x7f24e0122b00>}),no
MGDGW3DS1839Z12Z15Z1644Z7Z10Z13Z1,frozenset({<Gene PfDd2_130024000-t41_1-p1 at 0x7f24e0122b00>}),no
MGDGW3DS1839Z12Z15Z1644Z7Z10Z13Z2,frozenset({<Gene PfDd2_130024000-t41_1-p1 at 0x7f24e0122b00>}),no
MGDGW6DS1819Z1627Z10Z,frozenset({<Gene PfDd2_130024000-t41_1-p1 at 0x7f24e0122b00>}),no
MGDGW6DS1829Z12Z160,frozenset({<Gene PfDd2_130024000-t41_1-p1 at 0x7f24e0122b00>}),no
MGDGW6DS1829Z12Z1617Z,frozenset({<Gene PfDd2_130024000-t41_1-p1 at 0x7f24e0122b00>}),no
MGDGW6DS1829Z12Z1619Z,frozenset({<Gene PfDd2_130024000-t41_1-p1 at 0x7f24e0122b00>}),no
MGDGW6DS1829Z12Z1627Z10Z1,frozenset({<Gene PfDd2_130024000-t41_1-p1 at 0x7f24e0122b00>}),no
MGDGW6DS1829Z12Z1627Z10Z2,frozenset({<Gene PfDd2_130024000-t41_1-p1 at 0x7f24e0122b00>}),no
MGDGW6DS1829Z12Z1637Z10Z13Z,frozenset({<Gene PfDd2_130024000-t41_1-p1 at 0x7f24e0122b00>}),no
MGDGW6DS1829Z12Z1644Z7Z10Z13Z,frozenset({<Gene PfDd2_130024000-t41_1-p1 at 0x7f24e0122b00>}),no
MI1345PKn,frozenset({<Gene PfDd2_130022000-t41_1-p1 at 0x7f24e0122128>}),no
MI1456PKn,frozenset({<Gene PfDd2_130022000-t41_1-p1 at 0x7f24e0122128>}),no
MI145P6Kn,frozenset({<Gene PfDd2_130022000-t41_1-p1 at 0x7f24e0122128>}),no
MI145PKn,frozenset({<Gene PfDd2_130022000-t41_1-p1 at 0x7f24e0122128>}),no
MOBDabcpp,"frozenset({<Gene PfDd2_140031000-t41_1-p1 at 0x7f24e010ee48>, <Gene PfDd2_130074000-t41_1-p1 at 0x7f24e011b2e8>})",yes
NADS1n,frozenset({<Gene PfDd2_090031700-t41_1-p1 at 0x7f24e0122160>}),no
NI2uabcpp,"frozenset({<Gene PfDd2_120016700-t41_1-p1 at 0x7f24e0130898>, <Gene PfDd2_010009900-t41_1-p1 at 0x7f24e0130940>, <Gene PfDd2_130074000-t41_1-p1 at 0x7f24e011b2e8>})",yes
NO2R,frozenset({<Gene PfDd2_130024000-t41_1-p1 at 0x7f24e0122b00>}),no
O16A4COLIPAabctex,frozenset({<Gene PfDd2_140031000-t41_1-p1 at 0x7f24e010ee48>}),no
OHPHM6n,frozenset({<Gene PfDd2_140020400-t41_1-p1 at 0x7f24e013e7b8>}),no
ORDCh,frozenset({<Gene PfDd2_100038300-t41_1-p1 at 0x7f24e0128400>}),no
OXFOt4pp,frozenset({<Gene PfDd2_020013000-t41_1-p1 at 0x7f24e01308d0>}),no
OXOADLR,frozenset({<Gene PfDd2_130026700-t41_1-p1 at 0x7f24e011bda0>}),no
PA120abcpp,"frozenset({<Gene PfDd2_050027900-t41_1-p1 at 0x7f24e011b208>, <Gene PfDd2_110048400-t41_1-p1 at 0x7f24e011b198>, <Gene PfDd2_130057900-t41_1-p1 at 0x7f24e011b1d0>, <Gene PfDd2_140052300-t41_1-p1 at 0x7f24e011b160>})",yes
PA140abcpp,"frozenset({<Gene PfDd2_050027900-t41_1-p1 at 0x7f24e011b208>, <Gene PfDd2_110048400-t41_1-p1 at 0x7f24e011b198>, <Gene PfDd2_130057900-t41_1-p1 at 0x7f24e011b1d0>, <Gene PfDd2_140052300-t41_1-p1 at 0x7f24e011b160>})",yes
PA141abcpp,"frozenset({<Gene PfDd2_050027900-t41_1-p1 at 0x7f24e011b208>, <Gene PfDd2_110048400-t41_1-p1 at 0x7f24e011b198>, <Gene PfDd2_130057900-t41_1-p1 at 0x7f24e011b1d0>, <Gene PfDd2_140052300-t41_1-p1 at 0x7f24e011b160>})",yes
PA160abcpp,"frozenset({<Gene PfDd2_050027900-t41_1-p1 at 0x7f24e011b208>, <Gene PfDd2_110048400-t41_1-p1 at 0x7f24e011b198>, <Gene PfDd2_130057900-t41_1-p1 at 0x7f24e011b1d0>, <Gene PfDd2_140052300-t41_1-p1 at 0x7f24e011b160>})",yes
PA161abcpp,"frozenset({<Gene PfDd2_050027900-t41_1-p1 at 0x7f24e011b208>, <Gene PfDd2_110048400-t41_1-p1 at 0x7f24e011b198>, <Gene PfDd2_130057900-t41_1-p1 at 0x7f24e011b1d0>, <Gene PfDd2_140052300-t41_1-p1 at 0x7f24e011b160>})",yes
PA180abcpp,"frozenset({<Gene PfDd2_050027900-t41_1-p1 at 0x7f24e011b208>, <Gene PfDd2_110048400-t41_1-p1 at 0x7f24e011b198>, <Gene PfDd2_130057900-t41_1-p1 at 0x7f24e011b1d0>, <Gene PfDd2_140052300-t41_1-p1 at 0x7f24e011b160>})",yes
PA181abcpp,"frozenset({<Gene PfDd2_050027900-t41_1-p1 at 0x7f24e011b208>, <Gene PfDd2_110048400-t41_1-p1 at 0x7f24e011b198>, <Gene PfDd2_130057900-t41_1-p1 at 0x7f24e011b1d0>, <Gene PfDd2_140052300-t41_1-p1 at 0x7f24e011b160>})",yes
PDHam1hi,"frozenset({<Gene PfDd2_110027500-t41_1-p1 at 0x7f24e0122748>, <Gene PfDd2_140050800-t41_1-p1 at 0x7f24e01226d8>})",yes
PDHam2hi,"frozenset({<Gene PfDd2_110027500-t41_1-p1 at 0x7f24e0122748>, <Gene PfDd2_140050800-t41_1-p1 at 0x7f24e01226d8>})",yes
PDHe2hr,frozenset({<Gene PfDd2_100026200-t41_1-p1 at 0x7f24e0130b70>}),no
PDHe3hr,frozenset({<Gene PfDd2_080021100-t41_1-p1 at 0x7f24e0114710>}),no
PE120abcpp,"frozenset({<Gene PfDd2_050027900-t41_1-p1 at 0x7f24e011b208>, <Gene PfDd2_140052300-t41_1-p1 at 0x7f24e011b160>, <Gene PfDd2_110048400-t41_1-p1 at 0x7f24e011b198>, <Gene PfDd2_130045700-t41_1-p1 at 0x7f24e011b2b0>, <Gene PfDd2_130057900-t41_1-p1 at 0x7f24e011b1d0>})",yes
PE140abcpp,"frozenset({<Gene PfDd2_050027900-t41_1-p1 at 0x7f24e011b208>, <Gene PfDd2_110048400-t41_1-p1 at 0x7f24e011b198>, <Gene PfDd2_130057900-t41_1-p1 at 0x7f24e011b1d0>, <Gene PfDd2_140052300-t41_1-p1 at 0x7f24e011b160>})",yes
PE141abcpp,"frozenset({<Gene PfDd2_050027900-t41_1-p1 at 0x7f24e011b208>, <Gene PfDd2_110048400-t41_1-p1 at 0x7f24e011b198>, <Gene PfDd2_130057900-t41_1-p1 at 0x7f24e011b1d0>, <Gene PfDd2_140052300-t41_1-p1 at 0x7f24e011b160>})",yes
PE160abcpp,"frozenset({<Gene PfDd2_050027900-t41_1-p1 at 0x7f24e011b208>, <Gene PfDd2_140052300-t41_1-p1 at 0x7f24e011b160>, <Gene PfDd2_110048400-t41_1-p1 at 0x7f24e011b198>, <Gene PfDd2_130045700-t41_1-p1 at 0x7f24e011b2b0>, <Gene PfDd2_130057900-t41_1-p1 at 0x7f24e011b1d0>})",yes
PE161abcpp,"frozenset({<Gene PfDd2_050027900-t41_1-p1 at 0x7f24e011b208>, <Gene PfDd2_140052300-t41_1-p1 at 0x7f24e011b160>, <Gene PfDd2_110048400-t41_1-p1 at 0x7f24e011b198>, <Gene PfDd2_130045700-t41_1-p1 at 0x7f24e011b2b0>, <Gene PfDd2_130057900-t41_1-p1 at 0x7f24e011b1d0>})",yes
PE180abcpp,"frozenset({<Gene PfDd2_050027900-t41_1-p1 at 0x7f24e011b208>, <Gene PfDd2_140052300-t41_1-p1 at 0x7f24e011b160>, <Gene PfDd2_110048400-t41_1-p1 at 0x7f24e011b198>, <Gene PfDd2_130045700-t41_1-p1 at 0x7f24e011b2b0>, <Gene PfDd2_130057900-t41_1-p1 at 0x7f24e011b1d0>})",yes
PE181abcpp,"frozenset({<Gene PfDd2_050027900-t41_1-p1 at 0x7f24e011b208>, <Gene PfDd2_140052300-t41_1-p1 at 0x7f24e011b160>, <Gene PfDd2_110048400-t41_1-p1 at 0x7f24e011b198>, <Gene PfDd2_130045700-t41_1-p1 at 0x7f24e011b2b0>, <Gene PfDd2_130057900-t41_1-p1 at 0x7f24e011b1d0>})",yes
PEPPIth,frozenset({<Gene PfDd2_050013300-t41_1-p1 at 0x7f24e01229e8>}),no
PFKh,frozenset({<Gene PfDd2_090020500-t41_1-p1 at 0x7f24e0114c88>}),no
PG120abcpp,"frozenset({<Gene PfDd2_050027900-t41_1-p1 at 0x7f24e011b208>, <Gene PfDd2_110048400-t41_1-p1 at 0x7f24e011b198>, <Gene PfDd2_130057900-t41_1-p1 at 0x7f24e011b1d0>, <Gene PfDd2_140052300-t41_1-p1 at 0x7f24e011b160>})",yes
PG140abcpp,"frozenset({<Gene PfDd2_050027900-t41_1-p1 at 0x7f24e011b208>, <Gene PfDd2_110048400-t41_1-p1 at 0x7f24e011b198>, <Gene PfDd2_130057900-t41_1-p1 at 0x7f24e011b1d0>, <Gene PfDd2_140052300-t41_1-p1 at 0x7f24e011b160>})",yes
PG141abcpp,"frozenset({<Gene PfDd2_050027900-t41_1-p1 at 0x7f24e011b208>, <Gene PfDd2_110048400-t41_1-p1 at 0x7f24e011b198>, <Gene PfDd2_130057900-t41_1-p1 at 0x7f24e011b1d0>, <Gene PfDd2_140052300-t41_1-p1 at 0x7f24e011b160>})",yes
PG160abcpp,"frozenset({<Gene PfDd2_050027900-t41_1-p1 at 0x7f24e011b208>, <Gene PfDd2_110048400-t41_1-p1 at 0x7f24e011b198>, <Gene PfDd2_130057900-t41_1-p1 at 0x7f24e011b1d0>, <Gene PfDd2_140052300-t41_1-p1 at 0x7f24e011b160>})",yes
PG161abcpp,"frozenset({<Gene PfDd2_050027900-t41_1-p1 at 0x7f24e011b208>, <Gene PfDd2_110048400-t41_1-p1 at 0x7f24e011b198>, <Gene PfDd2_130057900-t41_1-p1 at 0x7f24e011b1d0>, <Gene PfDd2_140052300-t41_1-p1 at 0x7f24e011b160>})",yes
PG180abcpp,"frozenset({<Gene PfDd2_050027900-t41_1-p1 at 0x7f24e011b208>, <Gene PfDd2_110048400-t41_1-p1 at 0x7f24e011b198>, <Gene PfDd2_130057900-t41_1-p1 at 0x7f24e011b1d0>, <Gene PfDd2_140052300-t41_1-p1 at 0x7f24e011b160>})",yes
PG181abcpp,"frozenset({<Gene PfDd2_050027900-t41_1-p1 at 0x7f24e011b208>, <Gene PfDd2_110048400-t41_1-p1 at 0x7f24e011b198>, <Gene PfDd2_130057900-t41_1-p1 at 0x7f24e011b1d0>, <Gene PfDd2_140052300-t41_1-p1 at 0x7f24e011b160>})",yes
PGD3TDS18111Z1613E,frozenset({<Gene PfDd2_130024000-t41_1-p1 at 0x7f24e0122b00>}),no
PGD3TDS1819Z1613E,frozenset({<Gene PfDd2_130024000-t41_1-p1 at 0x7f24e0122b00>}),no
PGD3TDS1829Z12Z1613E,frozenset({<Gene PfDd2_130024000-t41_1-p1 at 0x7f24e0122b00>}),no
PGD3TDS1839Z12Z15Z1613E,frozenset({<Gene PfDd2_130024000-t41_1-p1 at 0x7f24e0122b00>}),no
PGDHh,frozenset({<Gene PfDd2_140059100-t41_1-p1 at 0x7f24e0130c50>}),no
PGIAh,frozenset({<Gene PfDd2_140040400-t41_1-p1 at 0x7f24e0122cc0>}),no
PGIBh,frozenset({<Gene PfDd2_140040400-t41_1-p1 at 0x7f24e0122cc0>}),no
PGKh,frozenset({<Gene PfDd2_090027500-t41_1-p1 at 0x7f24e011b7f0>}),no
PGLYCPh,frozenset({<Gene PfDd2_070018600-t41_1-p1 at 0x7f24e01144a8>}),no
PGLYCPx,frozenset({<Gene PfDd2_070018600-t41_1-p1 at 0x7f24e01144a8>}),no
PGP120abcpp,"frozenset({<Gene PfDd2_050027900-t41_1-p1 at 0x7f24e011b208>, <Gene PfDd2_140052300-t41_1-p1 at 0x7f24e011b160>, <Gene PfDd2_110048400-t41_1-p1 at 0x7f24e011b198>, <Gene PfDd2_130045700-t41_1-p1 at 0x7f24e011b2b0>, <Gene PfDd2_130057900-t41_1-p1 at 0x7f24e011b1d0>})",yes
PGP140abcpp,"frozenset({<Gene PfDd2_050027900-t41_1-p1 at 0x7f24e011b208>, <Gene PfDd2_110048400-t41_1-p1 at 0x7f24e011b198>, <Gene PfDd2_130057900-t41_1-p1 at 0x7f24e011b1d0>, <Gene PfDd2_140052300-t41_1-p1 at 0x7f24e011b160>})",yes
PGP141abcpp,"frozenset({<Gene PfDd2_050027900-t41_1-p1 at 0x7f24e011b208>, <Gene PfDd2_110048400-t41_1-p1 at 0x7f24e011b198>, <Gene PfDd2_130057900-t41_1-p1 at 0x7f24e011b1d0>, <Gene PfDd2_140052300-t41_1-p1 at 0x7f24e011b160>})",yes
PGP160abcpp,"frozenset({<Gene PfDd2_050027900-t41_1-p1 at 0x7f24e011b208>, <Gene PfDd2_140052300-t41_1-p1 at 0x7f24e011b160>, <Gene PfDd2_110048400-t41_1-p1 at 0x7f24e011b198>, <Gene PfDd2_130045700-t41_1-p1 at 0x7f24e011b2b0>, <Gene PfDd2_130057900-t41_1-p1 at 0x7f24e011b1d0>})",yes
PGP161abcpp,"frozenset({<Gene PfDd2_050027900-t41_1-p1 at 0x7f24e011b208>, <Gene PfDd2_140052300-t41_1-p1 at 0x7f24e011b160>, <Gene PfDd2_110048400-t41_1-p1 at 0x7f24e011b198>, <Gene PfDd2_130045700-t41_1-p1 at 0x7f24e011b2b0>, <Gene PfDd2_130057900-t41_1-p1 at 0x7f24e011b1d0>})",yes
PGP180abcpp,"frozenset({<Gene PfDd2_050027900-t41_1-p1 at 0x7f24e011b208>, <Gene PfDd2_140052300-t41_1-p1 at 0x7f24e011b160>, <Gene PfDd2_110048400-t41_1-p1 at 0x7f24e011b198>, <Gene PfDd2_130045700-t41_1-p1 at 0x7f24e011b2b0>, <Gene PfDd2_130057900-t41_1-p1 at 0x7f24e011b1d0>})",yes
PGP181abcpp,"frozenset({<Gene PfDd2_050027900-t41_1-p1 at 0x7f24e011b208>, <Gene PfDd2_140052300-t41_1-p1 at 0x7f24e011b160>, <Gene PfDd2_110048400-t41_1-p1 at 0x7f24e011b198>, <Gene PfDd2_130045700-t41_1-p1 at 0x7f24e011b2b0>, <Gene PfDd2_130057900-t41_1-p1 at 0x7f24e011b1d0>})",yes
PGW3DS1839Z12Z15Z160,frozenset({<Gene PfDd2_130024000-t41_1-p1 at 0x7f24e0122b00>}),no
PGW6DS1829Z12Z160,frozenset({<Gene PfDd2_130024000-t41_1-p1 at 0x7f24e0122b00>}),no
PHEMEabcpp,frozenset({<Gene PfDd2_120047500-t41_1-p1 at 0x7f24e0138ef0>}),no
PIN4Kn_SC,frozenset({<Gene PfDd2_050014800-t41_1-p1 at 0x7f24e01222b0>}),no
PINA1th,frozenset({<Gene PfDd2_130046700-t41_1-p1 at 0x7f24e0130518>}),no
PIt2p,frozenset({<Gene PfDd2_130046700-t41_1-p1 at 0x7f24e0130518>}),no
PIt2rpp,frozenset({<Gene PfDd2_130046700-t41_1-p1 at 0x7f24e0130518>}),no
PItf,frozenset({<Gene PfDd2_130046700-t41_1-p1 at 0x7f24e0130518>}),no
PIuabcpp,frozenset({<Gene PfDd2_140031000-t41_1-p1 at 0x7f24e010ee48>}),no
PPA_1pp,frozenset({<Gene PfDd2_140061200-t41_1-p1 at 0x7f24e01225f8>}),no
PPBNGD,frozenset({<Gene PfDd2_120014400-t41_1-p1 at 0x7f24e0138278>}),no
PPBNGS_1,frozenset({<Gene PfDd2_140044650-t41_1-p1 at 0x7f24e0114e10>}),no
PS120abcpp,frozenset({<Gene PfDd2_050027900-t41_1-p1 at 0x7f24e011b208>}),no
PS140abcpp,frozenset({<Gene PfDd2_050027900-t41_1-p1 at 0x7f24e011b208>}),no
PS141abcpp,frozenset({<Gene PfDd2_050027900-t41_1-p1 at 0x7f24e011b208>}),no
PS160abcpp,frozenset({<Gene PfDd2_050027900-t41_1-p1 at 0x7f24e011b208>}),no
PS161abcpp,frozenset({<Gene PfDd2_050027900-t41_1-p1 at 0x7f24e011b208>}),no
PS180abcpp,frozenset({<Gene PfDd2_050027900-t41_1-p1 at 0x7f24e011b208>}),no
PS181abcpp,frozenset({<Gene PfDd2_050027900-t41_1-p1 at 0x7f24e011b208>}),no
PTRCabcpp,frozenset({<Gene PfDd2_130074000-t41_1-p1 at 0x7f24e011b2e8>}),no
PYKf,frozenset({<Gene PfDd2_060031500-t41_1-p1 at 0x7f24e011b3c8>}),no
PYRShi,frozenset({<Gene PfDd2_130024000-t41_1-p1 at 0x7f24e0122b00>}),no
RHODOPSINI,frozenset({<Gene PfDd2_130066400-t41_1-p1 at 0x7f24e0128198>}),no
RHODOPSINRT,frozenset({<Gene PfDd2_130066400-t41_1-p1 at 0x7f24e0128198>}),no
RIBabcpp,"frozenset({<Gene PfDd2_030024800-t41_1-p1 at 0x7f24e011b898>, <Gene PfDd2_140038400-t41_1-p1 at 0x7f24e0114a20>})",yes
RNDR1n,"frozenset({<Gene PfDd2_140041600-t41_1-p1 at 0x7f24e011b9b0>, <Gene PfDd2_140010200-t41_1-p1 at 0x7f24e011ba58>, <Gene PfDd2_140061600-t41_1-p1 at 0x7f24e011b978>})",yes
RNDR2n,"frozenset({<Gene PfDd2_140041600-t41_1-p1 at 0x7f24e011b9b0>, <Gene PfDd2_140010200-t41_1-p1 at 0x7f24e011ba58>, <Gene PfDd2_140061600-t41_1-p1 at 0x7f24e011b978>})",yes
RNDR3n,"frozenset({<Gene PfDd2_140041600-t41_1-p1 at 0x7f24e011b9b0>, <Gene PfDd2_140010200-t41_1-p1 at 0x7f24e011ba58>, <Gene PfDd2_140061600-t41_1-p1 at 0x7f24e011b978>})",yes
RNDR4n,"frozenset({<Gene PfDd2_140041600-t41_1-p1 at 0x7f24e011b9b0>, <Gene PfDd2_140010200-t41_1-p1 at 0x7f24e011ba58>, <Gene PfDd2_140061600-t41_1-p1 at 0x7f24e011b978>})",yes
RPIh,frozenset({<Gene PfDd2_050019500-t41_1-p1 at 0x7f24e011b4e0>}),no
SALCHS4abcpp,frozenset({<Gene PfDd2_130045700-t41_1-p1 at 0x7f24e011b2b0>}),no
SECYSTL,frozenset({<Gene PfDd2_070021300-t41_1-p1 at 0x7f24e013e470>}),no
SELtpp,frozenset({<Gene PfDd2_140031000-t41_1-p1 at 0x7f24e010ee48>}),no
SERTRS2,frozenset({<Gene PfDd2_120020700-t41_1-p1 at 0x7f24e0128d68>}),no
SLNTtpp,frozenset({<Gene PfDd2_140031000-t41_1-p1 at 0x7f24e010ee48>}),no
SO3abcpp,frozenset({<Gene PfDd2_140031000-t41_1-p1 at 0x7f24e010ee48>}),no
SQDGW3DS1839Z12Z15Z160,frozenset({<Gene PfDd2_130024000-t41_1-p1 at 0x7f24e0122b00>}),no
SQDGW6DS1829Z12Z160,frozenset({<Gene PfDd2_130024000-t41_1-p1 at 0x7f24e0122b00>}),no
SQLEr,frozenset({<Gene PfDd2_090028200-t41_1-p1 at 0x7f24e0122048>}),no
SULabcpp,"frozenset({<Gene PfDd2_140038400-t41_1-p1 at 0x7f24e0114a20>, <Gene PfDd2_140031000-t41_1-p1 at 0x7f24e010ee48>})",yes
TCHOLAabcv,frozenset({<Gene PfDd2_010015700-t41_1-p1 at 0x7f24e0122358>}),no
TDSRh,"frozenset({<Gene PfDd2_090030500-t41_1-p1 at 0x7f24e011b9e8>, <Gene PfDd2_090028800-t41_1-p1 at 0x7f24e01144e0>, <Gene PfDd2_140061600-t41_1-p1 at 0x7f24e011b978>})",yes
THD2pp,frozenset({<Gene PfDd2_140057900-t41_1-p1 at 0x7f24e0138400>}),no
THIORDXni,"frozenset({<Gene PfDd2_100032600-t41_1-p1 at 0x7f24e013e668>, <Gene PfDd2_140061600-t41_1-p1 at 0x7f24e011b978>})",no
THIORDXp,frozenset({<Gene PfDd2_140061600-t41_1-p1 at 0x7f24e011b978>}),no
THMabcpp,frozenset({<Gene PfDd2_140031000-t41_1-p1 at 0x7f24e010ee48>}),no
TKT1h,frozenset({<Gene PfDd2_060015700-t41_1-p1 at 0x7f24e0128e48>}),no
TKT2h,frozenset({<Gene PfDd2_060015700-t41_1-p1 at 0x7f24e0128e48>}),no
TPIh,frozenset({<Gene PfDd2_140044400-t41_1-p1 at 0x7f24e011b710>}),no
TSULabcpp,frozenset({<Gene PfDd2_140031000-t41_1-p1 at 0x7f24e010ee48>}),no
TSULth,frozenset({<Gene PfDd2_140031000-t41_1-p1 at 0x7f24e010ee48>}),no
TUNGSabcpp,"frozenset({<Gene PfDd2_140031000-t41_1-p1 at 0x7f24e010ee48>, <Gene PfDd2_130074000-t41_1-p1 at 0x7f24e011b2e8>})",yes
UMPKn,frozenset({<Gene PfDd2_010014900-t41_1-p1 at 0x7f24e0128208>}),no
UPPDC1_1,frozenset({<Gene PfDd2_060012100-t41_1-p1 at 0x7f24e01306a0>}),no
UPPDC2_1,frozenset({<Gene PfDd2_060012100-t41_1-p1 at 0x7f24e01306a0>}),no
UREAtpp,frozenset({<Gene PfDd2_110036100-t41_1-p1 at 0x7f24e0114160>}),no
URIDK2rn,frozenset({<Gene PfDd2_010014900-t41_1-p1 at 0x7f24e0128208>}),no
VALTLh,"frozenset({<Gene PfDd2_100010400-t41_1-p1 at 0x7f24e011b6a0>, <Gene PfDd2_140066300-t41_1-p1 at 0x7f24e011b860>})",yes
ZHY,frozenset({<Gene PfDd2_140073900-t41_1-p1 at 0x7f24e011be80>}),no
ZNabcpp,"frozenset({<Gene PfDd2_030024800-t41_1-p1 at 0x7f24e011b898>, <Gene PfDd2_110024700-t41_1-p1 at 0x7f24e011b8d0>})",yes
