,genes,gene_assoc_w_other_rxns?
DXS,frozenset({<Gene TGME49_208820-t26_1-p1 at 0x7fa1e45a3940>}),no
EAR100x_1,frozenset({<Gene TGME49_251930-t26_1-p1 at 0x7fa1e4580668>}),no
EAR120x_1,frozenset({<Gene TGME49_251930-t26_1-p1 at 0x7fa1e4580668>}),no
EAR140x_1,frozenset({<Gene TGME49_251930-t26_1-p1 at 0x7fa1e4580668>}),no
EAR160x_1,frozenset({<Gene TGME49_251930-t26_1-p1 at 0x7fa1e4580668>}),no
EAR180x_1,frozenset({<Gene TGME49_251930-t26_1-p1 at 0x7fa1e4580668>}),no
EAR181x_1,frozenset({<Gene TGME49_251930-t26_1-p1 at 0x7fa1e4580668>}),no
EAR40x_1,frozenset({<Gene TGME49_251930-t26_1-p1 at 0x7fa1e4580668>}),no
EAR60x_1,frozenset({<Gene TGME49_251930-t26_1-p1 at 0x7fa1e4580668>}),no
EAR80x_1,frozenset({<Gene TGME49_251930-t26_1-p1 at 0x7fa1e4580668>}),no
ECA4COLIPAabctex,frozenset({<Gene TGME49_315560-t26_1-p1 at 0x7fa1e4580240>}),no
ECOAH11p,frozenset({<Gene TGME49_234570-t26_1-p1 at 0x7fa1e457bb38>}),no
ECOAH4p,frozenset({<Gene TGME49_234570-t26_1-p1 at 0x7fa1e457bb38>}),no
ECOAH5p,frozenset({<Gene TGME49_234570-t26_1-p1 at 0x7fa1e457bb38>}),no
ECOAH6p,frozenset({<Gene TGME49_234570-t26_1-p1 at 0x7fa1e457bb38>}),no
ECOAH7p,frozenset({<Gene TGME49_234570-t26_1-p1 at 0x7fa1e457bb38>}),no
ECOAH8p,frozenset({<Gene TGME49_234570-t26_1-p1 at 0x7fa1e457bb38>}),no
EHGLATp,frozenset({<Gene TGME49_248600-t26_1-p1 at 0x7fa1e457bfd0>}),no
EMGH,frozenset({<Gene TGME49_254880-t26_1-p1 at 0x7fa1e459b3c8>}),no
ENLIPAabctex,frozenset({<Gene TGME49_315560-t26_1-p1 at 0x7fa1e4580240>}),no
ENLIPIDAt1ex,frozenset({<Gene TGME49_315560-t26_1-p1 at 0x7fa1e4580240>}),no
ENOf,frozenset({<Gene TGME49_268850-t26_1-p1 at 0x7fa1e45a39e8>}),no
FA100ACPHi_1,frozenset({<Gene TGME49_271892-t26_1-p1 at 0x7fa1e459b2e8>}),no
FA120ACPHi_1,frozenset({<Gene TGME49_271892-t26_1-p1 at 0x7fa1e459b2e8>}),no
FA140ACPHi_1,frozenset({<Gene TGME49_271892-t26_1-p1 at 0x7fa1e459b2e8>}),no
FA140COAabcp,frozenset({<Gene TGME49_314330-t26_1-p1 at 0x7fa1e458d390>}),no
FA141COAabcp,frozenset({<Gene TGME49_314330-t26_1-p1 at 0x7fa1e458d390>}),no
FA160ACPHi_1,frozenset({<Gene TGME49_271892-t26_1-p1 at 0x7fa1e459b2e8>}),no
FA160COAabcp,frozenset({<Gene TGME49_314330-t26_1-p1 at 0x7fa1e458d390>}),no
FA160COAabcp_1,frozenset({<Gene TGME49_314330-t26_1-p1 at 0x7fa1e458d390>}),no
FA161ACPHi_1,frozenset({<Gene TGME49_271892-t26_1-p1 at 0x7fa1e459b2e8>}),no
FA161COAabcp,frozenset({<Gene TGME49_314330-t26_1-p1 at 0x7fa1e458d390>}),no
FA180ACPHi,frozenset({<Gene TGME49_271892-t26_1-p1 at 0x7fa1e459b2e8>}),no
FA180COAabcp,frozenset({<Gene TGME49_314330-t26_1-p1 at 0x7fa1e458d390>}),no
FA1819ZACPH,frozenset({<Gene TGME49_271892-t26_1-p1 at 0x7fa1e459b2e8>}),no
FA181ACPHi,frozenset({<Gene TGME49_271892-t26_1-p1 at 0x7fa1e459b2e8>}),no
FA181COAabcp,frozenset({<Gene TGME49_314330-t26_1-p1 at 0x7fa1e458d390>}),no
FA182COAabcp,frozenset({<Gene TGME49_314330-t26_1-p1 at 0x7fa1e458d390>}),no
FA80ACPHi_1,frozenset({<Gene TGME49_271892-t26_1-p1 at 0x7fa1e459b2e8>}),no
FACOAL100p,frozenset({<Gene TGME49_243800-t26_1-p1 at 0x7fa1e458dba8>}),no
FACOAL100t2pp,"frozenset({<Gene TGME49_310150-t26_1-p1 at 0x7fa1e459b390>, <Gene TGME49_243800-t26_1-p1 at 0x7fa1e458dba8>, <Gene TGME49_297220-t26_1-p1 at 0x7fa1e457ba58>, <Gene TGME49_247760-t26_1-p1 at 0x7fa1e45802e8>})",yes
FACOAL120p,frozenset({<Gene TGME49_243800-t26_1-p1 at 0x7fa1e458dba8>}),no
FACOAL120t2pp,"frozenset({<Gene TGME49_310150-t26_1-p1 at 0x7fa1e459b390>, <Gene TGME49_243800-t26_1-p1 at 0x7fa1e458dba8>, <Gene TGME49_297220-t26_1-p1 at 0x7fa1e457ba58>, <Gene TGME49_247760-t26_1-p1 at 0x7fa1e45802e8>})",yes
FACOAL140p,frozenset({<Gene TGME49_243800-t26_1-p1 at 0x7fa1e458dba8>}),no
FACOAL140t2pp,"frozenset({<Gene TGME49_310150-t26_1-p1 at 0x7fa1e459b390>, <Gene TGME49_243800-t26_1-p1 at 0x7fa1e458dba8>, <Gene TGME49_297220-t26_1-p1 at 0x7fa1e457ba58>, <Gene TGME49_247760-t26_1-p1 at 0x7fa1e45802e8>})",yes
FACOAL141p,frozenset({<Gene TGME49_243800-t26_1-p1 at 0x7fa1e458dba8>}),no
FACOAL141t2pp,"frozenset({<Gene TGME49_310150-t26_1-p1 at 0x7fa1e459b390>, <Gene TGME49_243800-t26_1-p1 at 0x7fa1e458dba8>, <Gene TGME49_297220-t26_1-p1 at 0x7fa1e457ba58>, <Gene TGME49_247760-t26_1-p1 at 0x7fa1e45802e8>})",yes
FACOAL160p,frozenset({<Gene TGME49_243800-t26_1-p1 at 0x7fa1e458dba8>}),no
FACOAL160t2pp,"frozenset({<Gene TGME49_310150-t26_1-p1 at 0x7fa1e459b390>, <Gene TGME49_243800-t26_1-p1 at 0x7fa1e458dba8>, <Gene TGME49_297220-t26_1-p1 at 0x7fa1e457ba58>, <Gene TGME49_247760-t26_1-p1 at 0x7fa1e45802e8>})",yes
FACOAL161p,frozenset({<Gene TGME49_243800-t26_1-p1 at 0x7fa1e458dba8>}),no
FACOAL161t2pp,"frozenset({<Gene TGME49_310150-t26_1-p1 at 0x7fa1e459b390>, <Gene TGME49_243800-t26_1-p1 at 0x7fa1e458dba8>, <Gene TGME49_297220-t26_1-p1 at 0x7fa1e457ba58>, <Gene TGME49_247760-t26_1-p1 at 0x7fa1e45802e8>})",yes
FACOAL180t2pp,"frozenset({<Gene TGME49_310150-t26_1-p1 at 0x7fa1e459b390>, <Gene TGME49_243800-t26_1-p1 at 0x7fa1e458dba8>, <Gene TGME49_297220-t26_1-p1 at 0x7fa1e457ba58>, <Gene TGME49_247760-t26_1-p1 at 0x7fa1e45802e8>})",yes
FACOAL181t2pp,"frozenset({<Gene TGME49_310150-t26_1-p1 at 0x7fa1e459b390>, <Gene TGME49_243800-t26_1-p1 at 0x7fa1e458dba8>, <Gene TGME49_297220-t26_1-p1 at 0x7fa1e457ba58>, <Gene TGME49_247760-t26_1-p1 at 0x7fa1e45802e8>})",yes
FACOAL60t2pp,"frozenset({<Gene TGME49_310150-t26_1-p1 at 0x7fa1e459b390>, <Gene TGME49_243800-t26_1-p1 at 0x7fa1e458dba8>, <Gene TGME49_297220-t26_1-p1 at 0x7fa1e457ba58>, <Gene TGME49_247760-t26_1-p1 at 0x7fa1e45802e8>})",yes
FACOAL80p,frozenset({<Gene TGME49_243800-t26_1-p1 at 0x7fa1e458dba8>}),no
FACOAL80t2pp,"frozenset({<Gene TGME49_310150-t26_1-p1 at 0x7fa1e459b390>, <Gene TGME49_243800-t26_1-p1 at 0x7fa1e458dba8>, <Gene TGME49_297220-t26_1-p1 at 0x7fa1e457ba58>, <Gene TGME49_247760-t26_1-p1 at 0x7fa1e45802e8>})",yes
FAO141p_even,"frozenset({<Gene TGME49_273740-t26_1-p1 at 0x7fa1e457bb00>, <Gene TGME49_226300-t26_1-p1 at 0x7fa1e457bb70>, <Gene TGME49_234570-t26_1-p1 at 0x7fa1e457bb38>, <Gene TGME49_247500-t26_1-p1 at 0x7fa1e458d7f0>})",yes
FAO141p_odd,"frozenset({<Gene TGME49_273740-t26_1-p1 at 0x7fa1e457bb00>, <Gene TGME49_234570-t26_1-p1 at 0x7fa1e457bb38>, <Gene TGME49_247500-t26_1-p1 at 0x7fa1e458d7f0>})",yes
FAO161p_even,"frozenset({<Gene TGME49_273740-t26_1-p1 at 0x7fa1e457bb00>, <Gene TGME49_226300-t26_1-p1 at 0x7fa1e457bb70>, <Gene TGME49_234570-t26_1-p1 at 0x7fa1e457bb38>, <Gene TGME49_247500-t26_1-p1 at 0x7fa1e458d7f0>})",yes
FAO161p_odd,"frozenset({<Gene TGME49_273740-t26_1-p1 at 0x7fa1e457bb00>, <Gene TGME49_234570-t26_1-p1 at 0x7fa1e457bb38>, <Gene TGME49_247500-t26_1-p1 at 0x7fa1e458d7f0>})",yes
FAO181p_even,"frozenset({<Gene TGME49_273740-t26_1-p1 at 0x7fa1e457bb00>, <Gene TGME49_226300-t26_1-p1 at 0x7fa1e457bb70>, <Gene TGME49_234570-t26_1-p1 at 0x7fa1e457bb38>, <Gene TGME49_247500-t26_1-p1 at 0x7fa1e458d7f0>})",yes
FAO181p_odd,"frozenset({<Gene TGME49_273740-t26_1-p1 at 0x7fa1e457bb00>, <Gene TGME49_234570-t26_1-p1 at 0x7fa1e457bb38>, <Gene TGME49_247500-t26_1-p1 at 0x7fa1e458d7f0>})",yes
FAO182p_eveneven,"frozenset({<Gene TGME49_273740-t26_1-p1 at 0x7fa1e457bb00>, <Gene TGME49_226300-t26_1-p1 at 0x7fa1e457bb70>, <Gene TGME49_234570-t26_1-p1 at 0x7fa1e457bb38>, <Gene TGME49_247500-t26_1-p1 at 0x7fa1e458d7f0>})",yes
FAO182p_evenodd,"frozenset({<Gene TGME49_273740-t26_1-p1 at 0x7fa1e457bb00>, <Gene TGME49_226300-t26_1-p1 at 0x7fa1e457bb70>, <Gene TGME49_234570-t26_1-p1 at 0x7fa1e457bb38>, <Gene TGME49_247500-t26_1-p1 at 0x7fa1e458d7f0>})",yes
FAO182p_oddodd,"frozenset({<Gene TGME49_273740-t26_1-p1 at 0x7fa1e457bb00>, <Gene TGME49_234570-t26_1-p1 at 0x7fa1e457bb38>, <Gene TGME49_247500-t26_1-p1 at 0x7fa1e458d7f0>})",yes
FAO240p,"frozenset({<Gene TGME49_273740-t26_1-p1 at 0x7fa1e457bb00>, <Gene TGME49_234570-t26_1-p1 at 0x7fa1e457bb38>, <Gene TGME49_247500-t26_1-p1 at 0x7fa1e458d7f0>})",yes
FAO80p,"frozenset({<Gene TGME49_273740-t26_1-p1 at 0x7fa1e457bb00>, <Gene TGME49_234570-t26_1-p1 at 0x7fa1e457bb38>, <Gene TGME49_247500-t26_1-p1 at 0x7fa1e458d7f0>})",yes
FBA3hi,frozenset({<Gene TGME49_236050-t26_1-p1 at 0x7fa1e4538eb8>}),no
FBAf,frozenset({<Gene TGME49_236050-t26_1-p1 at 0x7fa1e4538eb8>}),no
FBAh,frozenset({<Gene TGME49_236050-t26_1-p1 at 0x7fa1e4538eb8>}),no
FE2t2pp,frozenset({<Gene TGME49_267270-t26_1-p1 at 0x7fa1e4538128>}),no
FE3DCITabcpp,frozenset({<Gene TGME49_314330-t26_1-p1 at 0x7fa1e458d390>}),no
FE3abch,frozenset({<Gene TGME49_297925-t26_1-p1 at 0x7fa1e4538dd8>}),no
FE3abcpp,frozenset({<Gene TGME49_244270-t26_1-p1 at 0x7fa1e458d048>}),no
FEENTER2tpp,"frozenset({<Gene TGME49_260310-t26_1-p1 at 0x7fa1e4587b00>, <Gene TGME49_239020-t26_1-p1 at 0x7fa1e4587b38>})",yes
FEex,"frozenset({<Gene TGME49_273360-t26_1-p1 at 0x7fa1e4587ba8>, <Gene TGME49_320460-t26_1-p1 at 0x7fa1e45934e0>, <Gene TGME49_269000-t26_1-p1 at 0x7fa1e4587b70>})",yes
FEpp,"frozenset({<Gene TGME49_273360-t26_1-p1 at 0x7fa1e4587ba8>, <Gene TGME49_320460-t26_1-p1 at 0x7fa1e45934e0>, <Gene TGME49_269000-t26_1-p1 at 0x7fa1e4587b70>})",yes
FNORh,"frozenset({<Gene TGME49_298990-t26_1-p1 at 0x7fa1e4547358>, <Gene TGME49_215070-t26_1-p1 at 0x7fa1e459b278>})",yes
FPGPL,frozenset({<Gene TGME49_236050-t26_1-p1 at 0x7fa1e4538eb8>}),no
FPPSh,frozenset({<Gene TGME49_224490-t26_1-p1 at 0x7fa1e45380f0>}),no
FRUt3,frozenset({<Gene TGME49_272500-t26_1-p1 at 0x7fa1e4593b70>}),no
G1P_pi_th,frozenset({<Gene TGME49_232690-t26_1-p1 at 0x7fa1e459b0b8>}),no
G3PAT160h,frozenset({<Gene TGME49_270910-t26_1-p1 at 0x7fa1e45b1518>}),no
G3PAT180h,frozenset({<Gene TGME49_270910-t26_1-p1 at 0x7fa1e45b1518>}),no
G3PAT1819Zh,frozenset({<Gene TGME49_270910-t26_1-p1 at 0x7fa1e45b1518>}),no
G3PAT181h,frozenset({<Gene TGME49_270910-t26_1-p1 at 0x7fa1e45b1518>}),no
G3PCabcpp,frozenset({<Gene TGME49_216790-t26_1-p1 at 0x7fa1e4580710>}),no
G3PD1,"frozenset({<Gene TGME49_210260-t26_1-p1 at 0x7fa1e45a3b00>, <Gene TGME49_263730-t26_1-p1 at 0x7fa1e459bf28>, <Gene TGME49_307570-t26_1-p1 at 0x7fa1e45a3ac8>})",yes
G3PD2_1,frozenset({<Gene TGME49_307570-t26_1-p1 at 0x7fa1e45a3ac8>}),no
G3PEabcpp,frozenset({<Gene TGME49_216790-t26_1-p1 at 0x7fa1e4580710>}),no
G3PGabcpp,frozenset({<Gene TGME49_216790-t26_1-p1 at 0x7fa1e4580710>}),no
G3PIabcpp,frozenset({<Gene TGME49_216790-t26_1-p1 at 0x7fa1e4580710>}),no
G3PO,frozenset({<Gene TGME49_263730-t26_1-p1 at 0x7fa1e459bf28>}),no
G3PSabcpp,frozenset({<Gene TGME49_216790-t26_1-p1 at 0x7fa1e4580710>}),no
G3P_pi_thr,frozenset({<Gene TGME49_232690-t26_1-p1 at 0x7fa1e459b0b8>}),no
G5DHx,frozenset({<Gene TGME49_270550-t26_1-p1 at 0x7fa1e45aa978>}),no
G6PADHh,frozenset({<Gene TGME49_278830-t26_1-p1 at 0x7fa1e45b1898>}),no
G6PA_pi_th,frozenset({<Gene TGME49_232690-t26_1-p1 at 0x7fa1e459b0b8>}),no
G6PBDHh,frozenset({<Gene TGME49_278830-t26_1-p1 at 0x7fa1e45b1898>}),no
G6PB_pi_th,frozenset({<Gene TGME49_232690-t26_1-p1 at 0x7fa1e459b0b8>}),no
G6PIh,frozenset({<Gene TGME49_283780-t26_1-p1 at 0x7fa1e459b860>}),no
GALt2pp,"frozenset({<Gene TGME49_257120-t26_1-p1 at 0x7fa1e4538240>, <Gene TGME49_214320-t26_1-p1 at 0x7fa1e45b1048>})",yes
GCPNn,"frozenset({<Gene TGME49_272650-t26_1-p1 at 0x7fa1e45b1ba8>, <Gene TGME49_266920-t26_1-p1 at 0x7fa1e45b1b38>, <Gene TGME49_318675-t26_1-p1 at 0x7fa1e45b1ac8>})",yes
GGGH,frozenset({<Gene TGME49_254880-t26_1-p1 at 0x7fa1e459b3c8>}),no
GLCt2pp,"frozenset({<Gene TGME49_257120-t26_1-p1 at 0x7fa1e4538240>, <Gene TGME49_214320-t26_1-p1 at 0x7fa1e45b1048>, <Gene TGME49_272500-t26_1-p1 at 0x7fa1e4593b70>})",yes
GLNTRAT,frozenset({<Gene TGME49_233838-t26_1-p1 at 0x7fa1e45aacc0>}),no
GLNabcpp,frozenset({<Gene TGME49_226790-t26_1-p1 at 0x7fa1e45a3b70>}),no
GLNt7,frozenset({<Gene TGME49_227570-t26_1-p1 at 0x7fa1e4593588>}),no
GLUKAh,frozenset({<Gene TGME49_265450-t26_1-p1 at 0x7fa1e459b898>}),no
GLUKBh,frozenset({<Gene TGME49_265450-t26_1-p1 at 0x7fa1e459b898>}),no
GLUS_ferr,frozenset({<Gene TGME49_215070-t26_1-p1 at 0x7fa1e459b278>}),no
GLUTRS_Gln,frozenset({<Gene TGME49_241870-t26_1-p1 at 0x7fa1e4580080>}),no
GLYC2Pabcpp,frozenset({<Gene TGME49_216790-t26_1-p1 at 0x7fa1e4580710>}),no
GLYC3Pabcpp,frozenset({<Gene TGME49_216790-t26_1-p1 at 0x7fa1e4580710>}),no
GLYC3Pth,frozenset({<Gene TGME49_278800-t26_1-p1 at 0x7fa1e45b1358>}),no
GLYCth,frozenset({<Gene TGME49_252340-t26_1-p1 at 0x7fa1e458dc18>}),no
GM1LIPAabcpp,frozenset({<Gene TGME49_269000-t26_1-p1 at 0x7fa1e4587b70>}),no
GM2LIPAabcpp,frozenset({<Gene TGME49_269000-t26_1-p1 at 0x7fa1e4587b70>}),no
GRGT,frozenset({<Gene TGME49_283810-t26_1-p1 at 0x7fa1e459ba20>}),no
GTHRDabc2pp,"frozenset({<Gene TGME49_305590-t26_1-p1 at 0x7fa1e4538080>, <Gene TGME49_288920-t26_1-p1 at 0x7fa1e4538048>, <Gene TGME49_290580-t26_1-p1 at 0x7fa1e458db70>})",yes
GTHRDabcv,frozenset({<Gene TGME49_320460-t26_1-p1 at 0x7fa1e45934e0>}),no
GTHS_1,frozenset({<Gene TGME49_226800-t26_1-p1 at 0x7fa1e459b470>}),no
GUACn,frozenset({<Gene TGME49_254370-t26_1-p1 at 0x7fa1e459bcc0>}),no
HACD10p,frozenset({<Gene TGME49_234570-t26_1-p1 at 0x7fa1e457bb38>}),no
HACD4p,frozenset({<Gene TGME49_234570-t26_1-p1 at 0x7fa1e457bb38>}),no
HACD5p,frozenset({<Gene TGME49_234570-t26_1-p1 at 0x7fa1e457bb38>}),no
HACD6p,frozenset({<Gene TGME49_234570-t26_1-p1 at 0x7fa1e457bb38>}),no
HACD7p,frozenset({<Gene TGME49_234570-t26_1-p1 at 0x7fa1e457bb38>}),no
HACD8p,frozenset({<Gene TGME49_234570-t26_1-p1 at 0x7fa1e457bb38>}),no
HACDp,frozenset({<Gene TGME49_234570-t26_1-p1 at 0x7fa1e457bb38>}),no
HDS,frozenset({<Gene TGME49_262430-t26_1-p1 at 0x7fa1e4538da0>}),no
HEMELh,frozenset({<Gene TGME49_314042-t26_1-p1 at 0x7fa1e459bbe0>}),no
HYDAh,frozenset({<Gene TGME49_215070-t26_1-p1 at 0x7fa1e459b278>}),no
ICDHyp,frozenset({<Gene TGME49_266760-t26_1-p1 at 0x7fa1e4538ac8>}),no
IDPh,"frozenset({<Gene TGME49_283830-t26_1-p1 at 0x7fa1e45b1908>, <Gene TGME49_248670-t26_1-p1 at 0x7fa1e4593ac8>})",yes
ILEt7,frozenset({<Gene TGME49_227570-t26_1-p1 at 0x7fa1e4593588>}),no
ISETACabcpp,frozenset({<Gene TGME49_247540-t26_1-p1 at 0x7fa1e4580160>}),no
K2L4Aabcpp,"frozenset({<Gene TGME49_260310-t26_1-p1 at 0x7fa1e4587b00>, <Gene TGME49_239020-t26_1-p1 at 0x7fa1e4587b38>, <Gene TGME49_269000-t26_1-p1 at 0x7fa1e4587b70>, <Gene TGME49_273360-t26_1-p1 at 0x7fa1e4587ba8>, <Gene TGME49_263740-t26_1-p1 at 0x7fa1e4587ac8>})",yes
K2L4Aabctex,frozenset({<Gene TGME49_315560-t26_1-p1 at 0x7fa1e4580240>}),no
KAS14_1,frozenset({<Gene TGME49_231890-t26_1-p1 at 0x7fa1e457bc50>}),no
KATp,frozenset({<Gene TGME49_273740-t26_1-p1 at 0x7fa1e457bb00>}),no
LEUt7,frozenset({<Gene TGME49_227570-t26_1-p1 at 0x7fa1e4593588>}),no
LIPACabcpp,"frozenset({<Gene TGME49_260310-t26_1-p1 at 0x7fa1e4587b00>, <Gene TGME49_273360-t26_1-p1 at 0x7fa1e4587ba8>, <Gene TGME49_239020-t26_1-p1 at 0x7fa1e4587b38>, <Gene TGME49_263740-t26_1-p1 at 0x7fa1e4587ac8>})",yes
LIPAabcpp,"frozenset({<Gene TGME49_260310-t26_1-p1 at 0x7fa1e4587b00>, <Gene TGME49_239020-t26_1-p1 at 0x7fa1e4587b38>, <Gene TGME49_269000-t26_1-p1 at 0x7fa1e4587b70>, <Gene TGME49_273360-t26_1-p1 at 0x7fa1e4587ba8>, <Gene TGME49_263740-t26_1-p1 at 0x7fa1e4587ac8>})",yes
LIPAabctex,frozenset({<Gene TGME49_315560-t26_1-p1 at 0x7fa1e4580240>}),no
LLDH_ferr_x,frozenset({<Gene TGME49_273530-t26_1-p1 at 0x7fa1e459be10>}),no
LUMIRHODOPSINI,frozenset({<Gene TGME49_254370-t26_1-p1 at 0x7fa1e459bcc0>}),no
MALTHXabcpp,frozenset({<Gene TGME49_216790-t26_1-p1 at 0x7fa1e4580710>}),no
MALTPTabcpp,frozenset({<Gene TGME49_216790-t26_1-p1 at 0x7fa1e4580710>}),no
MALTTRabcpp,frozenset({<Gene TGME49_216790-t26_1-p1 at 0x7fa1e4580710>}),no
MALTTTRabcpp,frozenset({<Gene TGME49_216790-t26_1-p1 at 0x7fa1e4580710>}),no
MALTabcpp,frozenset({<Gene TGME49_216790-t26_1-p1 at 0x7fa1e4580710>}),no
MCOATA_1,frozenset({<Gene TGME49_225990-t26_1-p1 at 0x7fa1e45939b0>}),no
METARHODOPSINH,frozenset({<Gene TGME49_254370-t26_1-p1 at 0x7fa1e459bcc0>}),no
METDabcpp,frozenset({<Gene TGME49_316320-t26_1-p1 at 0x7fa1e4587278>}),no
METHFth,"frozenset({<Gene TGME49_231420-t26_1-p1 at 0x7fa1e4593fd0>, <Gene TGME49_205490-t26_1-p1 at 0x7fa1e4593f60>})",no
METabcpp,frozenset({<Gene TGME49_316320-t26_1-p1 at 0x7fa1e4587278>}),no
MG2uabcpp,"frozenset({<Gene TGME49_278660-t26_1-p1 at 0x7fa1e4538710>, <Gene TGME49_284598-t26_1-p1 at 0x7fa1e45386a0>, <Gene TGME49_312100-t26_1-p1 at 0x7fa1e45386d8>, <Gene TGME49_230420-t26_1-p1 at 0x7fa1e45b1160>})",yes
MGDGD4DS1819Z1644Z7Z10Z13Z,frozenset({<Gene TGME49_215070-t26_1-p1 at 0x7fa1e459b278>}),no
MGDGD4DS1829Z12Z1634Z7Z10Z,frozenset({<Gene TGME49_215070-t26_1-p1 at 0x7fa1e459b278>}),no
MGDGD4DS1829Z12Z1644Z7Z10Z13Z,frozenset({<Gene TGME49_215070-t26_1-p1 at 0x7fa1e459b278>}),no
MGDGD4DS1839Z12Z15Z1634Z7Z10Z,frozenset({<Gene TGME49_215070-t26_1-p1 at 0x7fa1e459b278>}),no
MGDGD4DS1839Z12Z15Z1644Z7Z10Z13Z,frozenset({<Gene TGME49_215070-t26_1-p1 at 0x7fa1e459b278>}),no
MGDGD7DS1819Z1617Z,frozenset({<Gene TGME49_215070-t26_1-p1 at 0x7fa1e459b278>}),no
MGDGD7DS1829Z12Z1617Z,frozenset({<Gene TGME49_215070-t26_1-p1 at 0x7fa1e459b278>}),no
MGDGW3DS1819Z1637Z10Z13Z,frozenset({<Gene TGME49_215070-t26_1-p1 at 0x7fa1e459b278>}),no
MGDGW3DS1829Z12Z1637Z10Z13Z,frozenset({<Gene TGME49_215070-t26_1-p1 at 0x7fa1e459b278>}),no
MGDGW3DS1829Z12Z1644Z7Z10Z13Z,frozenset({<Gene TGME49_215070-t26_1-p1 at 0x7fa1e459b278>}),no
MGDGW3DS1839Z12Z15Z160,frozenset({<Gene TGME49_215070-t26_1-p1 at 0x7fa1e459b278>}),no
MGDGW3DS1839Z12Z15Z1627Z10Z,frozenset({<Gene TGME49_215070-t26_1-p1 at 0x7fa1e459b278>}),no
MGDGW3DS1839Z12Z15Z1634Z7Z10Z,frozenset({<Gene TGME49_215070-t26_1-p1 at 0x7fa1e459b278>}),no
MGDGW3DS1839Z12Z15Z1637Z10Z13Z1,frozenset({<Gene TGME49_215070-t26_1-p1 at 0x7fa1e459b278>}),no
MGDGW3DS1839Z12Z15Z1637Z10Z13Z2,frozenset({<Gene TGME49_215070-t26_1-p1 at 0x7fa1e459b278>}),no
MGDGW3DS1839Z12Z15Z1644Z7Z10Z13Z1,frozenset({<Gene TGME49_215070-t26_1-p1 at 0x7fa1e459b278>}),no
MGDGW3DS1839Z12Z15Z1644Z7Z10Z13Z2,frozenset({<Gene TGME49_215070-t26_1-p1 at 0x7fa1e459b278>}),no
MGDGW6DS1819Z1627Z10Z,frozenset({<Gene TGME49_215070-t26_1-p1 at 0x7fa1e459b278>}),no
MGDGW6DS1829Z12Z160,frozenset({<Gene TGME49_215070-t26_1-p1 at 0x7fa1e459b278>}),no
MGDGW6DS1829Z12Z1617Z,frozenset({<Gene TGME49_215070-t26_1-p1 at 0x7fa1e459b278>}),no
MGDGW6DS1829Z12Z1619Z,frozenset({<Gene TGME49_215070-t26_1-p1 at 0x7fa1e459b278>}),no
MGDGW6DS1829Z12Z1627Z10Z1,frozenset({<Gene TGME49_215070-t26_1-p1 at 0x7fa1e459b278>}),no
MGDGW6DS1829Z12Z1627Z10Z2,frozenset({<Gene TGME49_215070-t26_1-p1 at 0x7fa1e459b278>}),no
MGDGW6DS1829Z12Z1637Z10Z13Z,frozenset({<Gene TGME49_215070-t26_1-p1 at 0x7fa1e459b278>}),no
MGDGW6DS1829Z12Z1644Z7Z10Z13Z,frozenset({<Gene TGME49_215070-t26_1-p1 at 0x7fa1e459b278>}),no
MGHA,frozenset({<Gene TGME49_254880-t26_1-p1 at 0x7fa1e459b3c8>}),no
MGHB,frozenset({<Gene TGME49_254880-t26_1-p1 at 0x7fa1e459b3c8>}),no
MI1345PKn,frozenset({<Gene TGME49_208070-t26_1-p1 at 0x7fa1e4593160>}),no
MI1456PKn,frozenset({<Gene TGME49_208070-t26_1-p1 at 0x7fa1e4593160>}),no
MI145P6Kn,frozenset({<Gene TGME49_208070-t26_1-p1 at 0x7fa1e4593160>}),no
MI145PKn,frozenset({<Gene TGME49_208070-t26_1-p1 at 0x7fa1e4593160>}),no
MLDEP1pp,frozenset({<Gene TGME49_235680-t26_1-p1 at 0x7fa1e45872b0>}),no
MLDEP2pp,frozenset({<Gene TGME49_235680-t26_1-p1 at 0x7fa1e45872b0>}),no
MLGH,frozenset({<Gene TGME49_254880-t26_1-p1 at 0x7fa1e459b3c8>}),no
MN2t3pp,frozenset({<Gene TGME49_251630-t26_1-p1 at 0x7fa1e4580208>}),no
MNabc_1,frozenset({<Gene TGME49_314330-t26_1-p1 at 0x7fa1e458d390>}),no
MNt2pp,frozenset({<Gene TGME49_267270-t26_1-p1 at 0x7fa1e4538128>}),no
MOBDabcpp,"frozenset({<Gene TGME49_244270-t26_1-p1 at 0x7fa1e458d048>, <Gene TGME49_316320-t26_1-p1 at 0x7fa1e4587278>, <Gene TGME49_289350-t26_1-p1 at 0x7fa1e4593978>})",yes
MTGH,frozenset({<Gene TGME49_254880-t26_1-p1 at 0x7fa1e459b3c8>}),no
NA1Hth,frozenset({<Gene TGME49_305180-t26_1-p1 at 0x7fa1e4547390>}),no
NADS1n,frozenset({<Gene TGME49_269800-t26_1-p1 at 0x7fa1e4593198>}),no
NAt3pp,"frozenset({<Gene TGME49_259200-t26_1-p1 at 0x7fa1e45aa080>, <Gene TGME49_299060-t26_1-p1 at 0x7fa1e45aa198>})",no
NI2t3pp,frozenset({<Gene TGME49_251630-t26_1-p1 at 0x7fa1e4580208>}),no
